tweet_text,label,url
"Bir takipçimiz ''Vestel sorunları ve çilesi bitmiyor'' diyerek şunları söyledi:  ''Klima için yaklaşık 10 kereden fazla geldiler. Kapak oturmuyor ve sesli çalışıyor. Uyutmuyor bizi. Kalite birimi yok, bozuk ürünleri montaj yapıp gidiyorlar. Kullanıcı olarak ses çıkarırsak aksiyon alıyorlar.  İlk dolabım çatlak ezik vardı. İkinci dolabım ise soğutmuyordu. 3-4 kere testo cihazı bağladılar, ısı ölçer ile ölçtüler. Derece hep yüksek olmasına rağmen. Değiştirmemek için ısrar ettiler, sosyal medyadan konu gündem olunca dolabımı değiştiler.  Fırın montajda hatalı kapak kapanmıyor mobilyaların  değişti ama bu ürün neden bana geldi. Dördüncü TV kullanıyorum. İlk TV'de beyaz ekran kararması ikinci ve üçüncü üründe siyah ekranda ışık sızması vardı. Dördüncü TV'de ise bazen ses gelmiyor ve ana ekrana girmeden kullancı seçiyor kendini.  Çamaşır makinesi ise üst boyası çizikli boya hatalı geldi, üst kapak değişti. Bu ürün neden evime geldi kalite kontrol yok mu. Mix Go diye hediye ürün verdi bayi o da bozuk çıktı.  İşçilikte genelde simetri terazi hatası vardı. Sıfır ürünlerin tamiri arızası ile uğraşmaktan bıktık. Sürekli hediye ek garanti veriyorlar. Sıfır ürünün ne tamiri garantisi.  Servis geleceği saatlere kesinlikle uymuyor. Ya erken ya geç geliyorlar. Ürünler sürekli değiştirip tamir ediyorlar. Sıfır üründe tamir ve sevisten bıktık. Bütün Vestel teknik servisi ile tanıştık bu sorunlar yüzünden.''",product,https://twitter.com/denetlecomtr/status/1938264464077238404
"Milli duygularla hareket edip iki tane klima  @Vestel  aldım. Servis, dış üniteyi yanlış yere bağladı. Defalarca şikayet ettik ama düzeltmediler, hâlâ öyle duruyor. Diğer klima ise aşırı sesli çalışıyor. Onu da bildirdik, ne gelen var ne giden. Artık  @Vestel  adını görmeye++",product,https://twitter.com/Hknkrtls1/status/1938275713242567135
Vestel pişmanlıktır,product,https://twitter.com/SaideSaida/status/1938268767357644836
Satış sonrası destek konusunda  @Vestel  den hiçbir şey beklemeyin! Adamı sinir hastası yaparlar. Çöpe atın gidin başka marka alın. VESTEL ALMAYIN!!!,product,https://twitter.com/profile_id111/status/1938475391431201113
Klima konusunda 6 aydır sorun yaşıyorum. Şikayet kaydı oluşturmaktan sıkıldım gelen ekip işini düzgün yapmıyor. 2 klimamdan birini 4 aylık uğraşımla değiştirdiler dış ünite Regal iç ünite Seg oldu yine de klimalar arızalanıp duruyor çözüm yok.  @Vestel,product,https://twitter.com/okeanosftw/status/1938322638549512208
Vestel arceligin değil mi?,product,https://twitter.com/ottoman984/status/1938337543017095541
Vestel Tv ikinci kez aldım sorun yok sen bi abdest al bence,product,https://twitter.com/AhmetYaz11116/status/1938466571761877061
Benimde sesimi duyarsanız sevinirim  @denetlecomtr  @Vestel  @VestelMagduru  @VestelDestek  @ticaret  @omerbolatTR  @mahmutgurcan,product,https://twitter.com/SelviKaya118274/status/1940015198594539991
Vestel servisinden gelen elemanlar ürünü sürterek yeni parkelerimi bir güzel derin derin çizip gittiler. Ürünü yamuk monte edip kusurlu yerlerini görmezden gelip gittiler. O halde ilk kurulum için ben neden servis çağırıp bu kadar sorun yaşadım?  @Vestel,product,https://twitter.com/mervenigma/status/1943971112481599902
bu telefon ne amk vestel venus mu kullanıyom,product,https://twitter.com/kwkdkskskdk/status/1937972180358418542
"#VESTL Vestel, Çinli teknoloji devi Hisense'in yayın platformu Vidaa’nın sermaye artırımına katılarak yeni hisse satın aldı. Şirket ayrıca, Vidaa’nın ABD iştirakiyle gelir paylaşımı anlaşması da imzaladı. - CNBC-E",product,https://twitter.com/Tamer012301/status/1943696078848614894
1.Vestel ile büyük bir mağduriyet yaşıyoruz. Buzdolabımız kompresör arızası verdi. Servis gaz kaçağı olduğunu ve tamir edemeyeceklerini söyledi. Bunun üzerine ücretli ürün değişimi teklif ettiler ve piyasanın altında bir bedel sundular. ödemeyi yaptık. #vestelMüşteriHizmetleri,product,https://twitter.com/DrmahmutrKeles/status/1944030092511879298
fotoyu oppoyla mı çektin vestel venüsle mi çektin neyle çektin awk cocuğu tassak mı geçiyorsun bizle sen,product,https://twitter.com/TheAyico/status/1797056322820604412
Vestel üzdü bizi Vestel,product,https://twitter.com/abuzerkadayif46/status/1671191777435369473
"Filistin şahsi davan ya keremim, o iphoneları kullanmıyoruz gidip yerli milli vestel venüs kullanıyoruz oldu mu",product,https://twitter.com/M_O_Omer11/status/1943727466469572724
Playstationu vestel mi sanıyosun merak ediyorum,product,https://twitter.com/CosarZaim/status/1943838633548476656
Merhaba Tüketici Hakem Heyeti'ne yapmış olduğum başvuru neden dikkate alınmıyor 1.5 haftadır kurutma makinemi kullanamıyorum yazılacak savunmanız 1.5 haftamı sürüyor size çektireceğim Vestel o makine değişene kadar bütün platformlardan şikayetimi dile getireceğim,product,https://twitter.com/ademturk1/status/1943384591366263144
Hocam vestel ile ilgili guzel bir haber düştü sizce beklenen haber olabilir mi guzel bir haber almasi gerekiyor demiştiniz,product,https://twitter.com/denkgelmez43/status/1943711515573358865
"Bunların arasındaki fiyat farkı uçurum, doğru bir karşılaştırma değil. Samsung Galaxy S25 yerine Samsung'un en üst düzey telefonunu alabiliyorsun: Galaxy S25 Ultra.",product,https://twitter.com/Lucas_Tennyson_/status/1943405692850716949
İçöp alacak paran varsa s25 ultra al o parayla :D,product,https://twitter.com/makechpgreataqn/status/1943421162266218811
Samsung telefon kullanmak büyük bi elitliktir,product,https://twitter.com/fenomenponcik/status/1929499263446180167
8 yıllık samsung telefon gibi hissediyorum şu aralar kendimi şarjım çok hızlı bitiyor,product,https://twitter.com/evetbenes/status/1936117441551126883
Önceleri Xiaomi vardı sonra Samsung geçtim şimdi iPhone kullanıyorum bu aletler aynı değil mi amına koyum ne anlatıyor arkadaş. Bütçene göre o an hangi telefon iyiyse onu alırsın.,product,https://twitter.com/bonzfb/status/1944049031698600090
Açıkcası bütçem 30-40k aralarında. 3 ay taksitle aldığımda böyle düşünüyorum. Uzun taksit fırsatım olursa bu tutar artar hocam. A55 normal bi telefon mu? Yani Samsung un amirali değil galiba,product,https://twitter.com/akillicuzdan/status/1944132843850145933
Samsung S25 kullanıyorum Iphone'dan her açıdan daha iyi ısınma şarj problemi yok canavar gibi hızlı telefon,product,https://twitter.com/asfenkolta/status/1944006825935794294
Ben pazarın içinden biri olarak sana söyleyeyim son 1 sene artık Samsung satmıyordu bile herkes Huawei telefon satın alıyordu. Aynı şu an çoğunluğun redmi veya Xiaomi telefon talep etmesi gibi adamların amiral gemileri p20 pro p30 pro samsungun telefonlarının çok üstündeydi,product,https://twitter.com/R_O_1402/status/1943986864626471164
Nabiim lan Hürriyet'e ben mi dedim ödül olarak  ayfon tablet verin diye.. Onu satıp samsung telefon alacak halim de yoktu bi zahmet,product,https://twitter.com/ikaros_passion/status/1943876718256656408
vaov gercekten seneye samsung telefon almaya karar verdim,product,https://twitter.com/doesnttlisten/status/1943818542261936483
Ambargodan önce Apple ve Samsung'un önünde en çok telefon satanlar listesinde 1. İdi. Samsung'u zor duruma düşürmüştü,product,https://twitter.com/R_O_1402/status/1943814561393492266
Memati maskeyi taksan da belli oluyor amk :D Android samsung telefon + 132 lira 20 gb için apar topar tweet atman,product,https://twitter.com/J0hn_Nash/status/1943780758981603698
bugün elimdeki samsungu atıp kulaklık girişi olan bir telefon mu alsam samsung binasının önünde kendimi mi patlatsam acaba,product,https://twitter.com/jeonjijeokdokja/status/1943780185402487273
Samsung 216 diye telefon çıkarsa çok satar aslında.,product,https://twitter.com/suatmutlu88/status/1943749528303419903
Boykot hacı o kadar filistin diyorsa samsung kullansın telefon mu yok başka,product,https://twitter.com/ikranur139/status/1943732659244384452
Durduk yere reboot çekiyor. Ve hala kamera uygulaması buglı. Muhtemelen bu kullandığım son samsung telefon olacak,product,https://twitter.com/Planasadik31/status/1943694715854930124
Samsung yeni nesil telefonlar kendini çok geliştirdi. Herkes  ios parasına nasıl andorid alırsın diye çok eleştirmişti . Eleştirenlerin telefonu ısınırken ben telefon ısınması ne demek unuttum. Dilerim çoook daha güzelleri sizin olur,product,https://twitter.com/nisibensis/status/1943617015010181553
Herhangi bir samsung telefon 43 derecede dolaşıyor,product,https://twitter.com/EryusGGS57/status/1943592173783470176
Anneme oneplus telefon aldım böylece evde samsung apple xiaomi kullanan kalmadı,product,https://twitter.com/ErayYksl/status/1943401518738153918
Ben xiaomi telefon kullandim 1 sene tahammül edemedim sattim. Yazılımı tam bir ucubeydi ux ui dan bur haberlerdi. Samsung ve Huawei dan araklanmis arayüz ve tasarım kopyası. Aracta keza öyle tam bir Avrupa klonu.,product,https://twitter.com/RockMer/status/1943374471366144149
Evet o sorunları gerçekten var. Ama kendi deneyimlerimi söylemem gerekirse video fotoğraf düzenleme ve office kullanımından fazlasıyla memnunum arayüz konusuna gelirsek bence pratik bir telefon ancak son samsung s25 ultra'yı incelediğimde ne yazık ki hiç bir yenilik göremedim.,product,https://twitter.com/gkr_nihat/status/1943373066433659113
Samsung yeni serilerinde 7 yıl güncelleme desteği veriyor. Önemli yenilikler olmadıkça telefon değiştirmeyenler için tek seçenek. Türkiye için” 17-19 bandında satılan 2 telefonunda 5-6 yıl güncelleme desteği var. İki tarafıda karşılıyor.,product,https://twitter.com/MightyOwl110/status/1943367042209370248
"Hakkı bey, Mevzuyu o kadar özendirici ve teşvik edici yazmışsınız ki, insanın samsung'u yiyesi ve sipariş edesi geliyor...   Beleş  telefon veriyorlar mı? Ona göre hareket edecem de...",product,https://twitter.com/mehmetimrek/status/1943361551424962765
Android telefon alacaksan Xiaomi mi Samsung mu?  Amiral gemileri modelleri açısından soruyorum,product,https://twitter.com/Baybarsbeygil/status/1943357682951299454
"Apk kullanıyorsan android telefon alacaksın,Samsung iyidir.. Apple satarken iyidir evet.Ama ben beni kısıtlayan hiçbirşeyi sevmediğim için Apple tercihim hiç olmadı bu saatten sonrada olmaz..",product,https://twitter.com/tangev07/status/1943270710085931484
"Spor dışı bir şey sormak istiyorum,arkadaşlar telefon değiştireceğim ama Apple mı Samsung mu karar veremiyorum hangisini tavsiye edersiniz ?",product,https://twitter.com/borisanaliz/status/1943251369168662851
"Samsung alıyorsun 2-3 ay sonra hoşuna gitmediğinde değişttireyim diyorsun ciddi değer kaybediyor. iPhone alıyorsun, değeri diğer telefonlar gibi yere çakılmıyor. Uzun süre piyasası var. Model yükseltirken bile avantajlı oluyorsun.",product,https://twitter.com/spaceofgala/status/1943253798606209364
iphone 3 den beri kullanıyorum  Bu sene 15 pro dan s25 ultra ya geçtim   mükemmel,product,https://twitter.com/smmutlu/status/1943252700486861000
Apple al geçen sene geçtim eşekten inip ata bindim,product,https://twitter.com/golattiksandim/status/1943251489176035514
Samsung S serisi ya da Note serisi çok iyidir.,product,https://twitter.com/YigidoAc/status/1943253453410574591
S24 ultra,product,https://twitter.com/Williamsjrr7/status/1943251490224898358
iPhone 13 al gitsin,product,https://twitter.com/alvaromorata_77/status/1943252309900992573
"Hacı 7plus 4-4,5 civarı almıştım. 3,5 sene kullandım, sonra 2.9’a satıp, üstüne 500-600 koyup sıfır oppo almıştım  samsung veya diğerlerinde böyle bir imkan yok yani. Şimdi 13 var elimde, satsam yine iyi paraya gider. Ama diğerlerinde bu imkan yok maalesef.",product,https://twitter.com/eMrE_sEn64/status/1943277170945650843
Bende alıcam iphone13 samsungs24 arasındayım herkes samsung diyor,product,https://twitter.com/ensariiiaep/status/1943264189687939303
Samsung 25 ultra,product,https://twitter.com/DisiAsslann/status/1943265700178505783
"Samsung tabii ki. Daha iyi telefonları daha ucuza alabiliyosun. 15 pro'yu 60 bine satıp 44 bine s25 aldım. Kızgın kumlardan serin sulara atlamış gibi oldum. Apple çok geriye düşmüş son 5 senede. Kullanışsız, hantal.",product,https://twitter.com/KarlMarksim/status/1943266706341716233
Bende değiştireceğim Xiaominin bir telefonu var onu çok övüyorlar. Fiyat performans bakarsak çok ideal 14T Pro Xiaominin,product,https://twitter.com/61kojirohyuga/status/1943311418696306832
Fotoğraf video ağırlıklı kullanıyorsan Samsung S Serisi. Yok ben sadece gündelik kullanıyorum stabil olsun sadece sosyal medya vs dersen Apple.,product,https://twitter.com/evrennturann/status/1943252220343939374
Samsung s24 plus  Şimdiden rica ederim,product,https://twitter.com/gstarafta1905/status/1943255607898968385
Samsung s24 şiddetle tavsiye ederim,product,https://twitter.com/cneytekinci2/status/1943259274571813359
11 den 13 gectım gayet memnunum appledan başkası haram gibi,product,https://twitter.com/Galaicardii/status/1943268181012861201
"Orta segment denilecek p20 lite mate 20 lite peynir ekmek gibi satıyordu. Samsung'un talebi eski alışkanlığı olan yaşlı amcalara kadar düşmüştü. Google bloğu geldiği an Huawei sarsıldı. Yoksa amiral gemileri,aksesuarları saat Bluetooth kulaklık vs hala piyasanın en iyisi.",product,https://twitter.com/R_O_1402/status/1943987164406329420
"Sadece telefon değil, saat, kulaklık, yüzük... Samsung resmen ""tüm paranızı bize verin"" ekosistemi kurmuş. #GalaxyUnpacked",product,https://twitter.com/syfsoz/status/1943008563456028779
Samsung Galaxy Z serisi kulaklık galiba ya  #GalaxyUnpacked,product,https://twitter.com/berat_fn/status/1942697606942998862
"Kulaklık mı, gözlük mü, telefon mu? Samsung Galaxy Z bizi yine heycana uğratacak gibi  #SamsungUnpacked",product,https://twitter.com/ezgiozbir43/status/1941854928420446396
"Samsung Galaxy serisi gözlük, kulaklık, belki de hepsi bir kutuda! Gel artık güncelleme! #SamsungUnpacked",product,https://twitter.com/ogunodkn/status/1941584506500035004
"Samsung'un ekosistem gücü inanılmaz. Telefon, saat, kulaklık... Hepsi birbiriyle uyum içinde. #SamsungUnpacked ile tanıtılacak yeni Z serisi bu ekosistemin merkezine daha da sağlam oturacak.",product,https://twitter.com/meleks_nm/status/1941564851740151984
"Abicim Z serisi de olur, yeni saat de, kulaklık da. Samsung ne yapsa yakışır. #SamsungUnpacked",product,https://twitter.com/GizemTufan33/status/1941541256280277405
Samsung Galaxy Z ile sahne hazır ama asıl sürpriz yolda olabilir. Kulaklık? Belki daha fazlası? Beklentim büyük! #SamsungUnpacked,product,https://twitter.com/ferrgnbt/status/1941293207670882638
"Samsung her defasında şaşırtıyor. Galaxy Z serisi tamam ama yanına bir de yeni nesil kulaklık, belki bir saat? #SamsungUnpacked",product,https://twitter.com/cglrctk_1/status/1941292915466305615
Gerçek yazılımcılık testi:  thinkpad+linux (20) pazar malı termos (5) nescafe 3ü1 arada (5) annem süpürüyor (10) davul fırın (5) tabure (10) kahvehaneden masa (10) eski Samsung monitör (10) PS/2 bağlantılı nuh nebiden klavye (10) A4Tech kablolu fare (10) kablolu kulaklık (5),product,https://twitter.com/leokoavis/status/1937423797646426250
S24 ultra var s27 ultra(ismi değişebilir o yılda) çıktığında zaten samsung iyice büyümüş olur kulaklık airpods gürültü engelleme falan kullanamıyoz ama onun harici bi pc macos ekosistem işi falan da yoksa apple zaten hiç mantıklı değil,product,https://twitter.com/winrarstnalnadm/status/1932402401027506358
samsung s9 tabletlerde niye kablolu kulaklik girisi yok cok buyuk eksiklik,product,https://twitter.com/ucubeyildiz/status/1931689582757626277
Samsung 4k 240 oled aldım 29'a. Yanında 3k lik kulaklık hediye ettiler. Onu 2k'ya satsan 27'ye gelir.,product,https://twitter.com/ebilci/status/1929137479807861168
Samsung kulaklık alacak param yok,product,https://twitter.com/aleido_/status/1928435626514256306
Benim 2 yıl önce aldığım Samsung kulaklık hala taş gibi reisi seviyoruz,product,https://twitter.com/marbzy29/status/1928181467277824188
Apple samsung kendi ekosistemini kurduğu gibi (telefon saat kulaklık..) bu da öyle bir şey:),product,https://twitter.com/ashabulMeymene/status/1924440329702240744
İphonedan Samsung a55 e geçtim klavyede emoji arama özelliğinin olmaması kablolu kulaklık girişinin olmaması ve arada donması dışında şikayetim yok,product,https://twitter.com/emirhan1905x/status/1920487117643296853
Hic bir kulaklik Samsung AKG type-c kablolu kulakligi kadar kaliteli degil yemin ederim degil. her turlusunu denedim kulak ustu kulak ici kablolu kablosuz. Yok abi degil yaa degil..,product,https://twitter.com/kusunciviltisi/status/1919304175403307396
"Galaxy Buds Core, Samsung’un uygun fiyatlı kulaklık stratejisini değiştirecek.",product,https://twitter.com/FeryatBen/status/1913311555443187751
"Galaxy Buds Core, Samsung’un uygun fiyatlı kulaklık stratejisini değiştirecek.",product,https://twitter.com/teknoblog/status/1913307432194891870
Bana samsung galaxy buds fe sol kulaklık lazım bir de devrim,product,https://twitter.com/bornfreefrom0/status/1909644585329926647
"Samsung telefon, saat ve kulaklık seti için kablosuz şarj istasyonu kullanan varsa marka model paylaşabilir mi?",product,https://twitter.com/DoanDadelen5/status/1904671363748815080
ami parasina alacagim araba ektedir,product,https://twitter.com/3ten2ye/status/1943345652554993931
arkadaslar ami almak cok mu mantiksiz..,product,https://twitter.com/bencezorlamayin/status/1942914728461746398
"BMW’ler sanayiden çıkmıyor diyolar. Doğru çünkü arabalar bizim, biz de dükkandayız, araba kendi kendine mi çıksın?",product,https://twitter.com/2crserhatinci/status/1846869134308450779
zaten m54e biniyon kaç zamandır şuna bi s54 swapla da yutubunu 1milyon yapak serhat abim,product,https://twitter.com/sellaturcica311/status/1846869613276967189
Günlerdir E46’nın fotoğraflarına bakıyorum. Rengi çok güzel,product,https://twitter.com/850csiBmw/status/1847234705571066115
N13 ve Ep6 serisinde motor inmeden subab lastiği depişimi yapan yer biliyormusunuz,product,https://twitter.com/UberJager1/status/1846900079241707566
Araya E36 yakışırdı,product,https://twitter.com/Kenanburakof1/status/1846905063832187214
"Çok az araba bir BMW kadar hunharca kullanılır (VW Scirocco ve Seat Leon da ayrıca), o nedenle eleştirmeyin.",product,https://twitter.com/witchbaron/status/1846937735493226998
E90 bambaşka bir araç ya,product,https://twitter.com/vitorteminat1/status/1847275240637837558
1968 Shelby GT500,product,https://twitter.com/arabasevdamiz/status/1942693256309219533
Ne yakışıklı araba bu Accord yahu,product,https://twitter.com/mourinhonefreti/status/1943009948193149156
Porche’ye büyük haksızlık bu. Porche dünyanın belki de en yürütülebilir spor arabasıdır. Çok yüksek km yapan porcheler var. Ayrıca Porche holly trinity’ini de yer alır. Alman mühendisliğin tepe noktasına çok pahalı vw demek çok yanlış bence.,product,https://twitter.com/AliiKulac/status/1943275804546470039
"Porsche'nin 911'ini ayrı yere koymak gerekir, apayrı bir mühendislik harikası. Cayenne, Macan ve Taycan için pahalı Audi demek doğru olabilir.",product,https://twitter.com/b_tekn/status/1943386005626585120
En dolu passat ve en boş A4e binsene bi… porsche olayına girmiyorum bile….,product,https://twitter.com/optigr0n/status/1943747628518309962
"Bu 1.5 dci'nin hiç mi bir sorunu yok. Her gönderinin altında övüyorlar. 0.9 tce sahibiyim, kıskanıyorum. Lütfen kötü yönlerini de yazın.",product,https://twitter.com/sayitfly/status/1943415990194167932
1.4 toyota candır,product,https://twitter.com/Ramo0777/status/1944138668819538391
ben motordan korkuyom araba olmaz mi toyota corollanin kaputunda cekiliriz,product,https://twitter.com/YusufBerk1283/status/1944138572392698091
"BoP, Cadillac ve Peugeot'ya yaramış gibi görünüyor.  BMW, ek ağırlığa rağmen iyi. Porsche de iyi görünüyor. HyperPole'de tek Ferrari, Kubica'nınki.  Aston Martin, Toyota'ya karşı kıl payıyla elenmiş.   İlginç bir HyperPole ve yarış olacak.",product,https://twitter.com/alp_oba/status/1944122382635217365
Egea neden 2.0 motorla çıkmıyor amk ben onu merak ediyorum biz yerli ve milli Toyota Corolla görmek istiyoruz kardeşim anlaşılmıyor mu?,product,https://twitter.com/jeiwnlf15942050/status/1944120810202857857
"Bence en sağlamı Toyota 1.4 D4D. Dayanıklılık verilerine göre yüksek kilometrede bile baş ağrıtmadan çalışıyor, soğutma sorunları geçmişte kaldı. Hyundai 1.6 CRDi yakın takipte, ama Toyota tank gibi. Diğerleri? Eh, şans meselesi.",product,https://twitter.com/grok/status/1944116369735528666
Toyota Cressida? Taş gibi arabadır ufaktır ama taş,product,https://twitter.com/merijeyn33/status/1944106707619393687
Bugun istemeye istemeye Toyota hybrid arac aldim!,product,https://twitter.com/denizsariguzel/status/1944079365324579203
Haymanada 1000 dönüm sulu arazi+2 Adet New Holland T7+1 adet New Holland CX 8.70+100 dönüm arsa+1 adet toyota hilux+Devletten 5 milyon tl’lik gübre ve mazot desteği+25 adet küçükbaş+5 adet büyükbaş+boluda bir adet dağ kulübesi+karadenizde yaylada bir adet kulübe kafi,product,https://twitter.com/zer0dashthirthy/status/1944072765516206430
Toyota candır 2.4 dizel at mazotu devam,product,https://twitter.com/Dgkn1990Gunes/status/1944061718616772999
Performans olarak toyota 1.4 d var ya yarisi uçurur götürür. Diğerleride 1.3 mj ki fiatın lider olmasının sebebi. Diğeride 1.5 dci orta kesimin cebini korur.,product,https://twitter.com/HuseyinNc95706/status/1944059928789860429
Toyota Corolla hybrid İstanbul şehir içi,product,https://twitter.com/Burak_Ozkan0109/status/1944052532441186597
Toyota corolla kullanıcılarını ayrı bir incelemek lazım. Not: babamda var,product,https://twitter.com/yesilliksepeti/status/1944044597904310378
"Bu listeye göre sırala yapacak olsam , 1 Hyundai  2 Toyota  3 Mazda  Gerisi önemli değil .  Diğerleri sadece “motor “adını taşıyor . Asıl motorlar bu saydıklarım hele hele CRDi yi uçağa tak yine çalışır öyle bir motor yapmışlar mk .",product,https://twitter.com/asilzadeahmet1/status/1944039644653662470
Azili Toyota ve Lexus faniyim. Ama 13 model yarise de 830 verecek kadar gerizekali olmaz bir insan be! 2025 en bos paket herhangi bir marka 13 model yaristen her turlu daha saglam ve guvenliklidir!,product,https://twitter.com/zubizararetta/status/1943995225459789865
1- Toyota  2- Türk traktör  3- Asaş Alüminyum 4- Şenpiliç 5- Oba Makarnacılık 6- Tırsan  7- Goodyear Lastikleri 8- Otakar 9- Yazaki Otomotiv 10- BMC  11- Çimsa Çimento 12- Elvan Gıda  13- Toyota Boshoku 14- Başak Traktör   15- Daikin Isıtma Ve Soğutma   #KöstekDeğilDestek,product,https://twitter.com/Etoo541/status/1943971250264846592
"Bu kişi arabasını Citroen saxo çektirdiğine yemin edebilirim, ama ispat edemem.",product,https://twitter.com/Sinandoqu/status/1944127969343009157
2024 yılı mart ayında Citroen C3 aecros shine model olan aracımı Citroen Eyüp Sultan Mar bayisinden satın aldım.Bu marka aracı aldığım dan buyana 3 kez can güvenliğimizi tehlikelikeye sokacak şekilde hararet göstergesi kırmızı göstergeyi geçecek şekilde yükseldi ve enson Elazığ Van yolunda giderken bu sorun tekrarladı aracımda iki küçük çocuk vardı  panikleyip o an karşıdan gelen aracı dahi görmedim ve büyük kazadan dönmek için aracımı sağa çekmek için ani hareket nedeniyle taşlik alana girmek zorunda kaldım bu yüzden orda bulunan taşlar tekerleğin surtmesiyle aracımın camına geldi ve aracımın kapısı ve ön camı zarar gördü cam çatladı.Yani artık bu aracın ayıplı mal olduğu açık bir şekilde ortada üç kez hayati tehlikeye sebep oldu ben bu aracın bakımını serviste fahiş fiyatlarla yaptırdım üç kez bu sorun için bayiye servise gittim araci bu yüzden doğru dürüst kullananadim  artık bu aracı istemiyorum iade hakkımı kullanmak istiyorum.Bu konuda gerekenin yapılmasını bir müşteri olarak talep ediyorum,product,https://twitter.com/Emin24841092916/status/1944122721052377351
Citroen AMİ dir o dikkat et,product,https://twitter.com/src132/status/1944079312413405566
"Yeni Citroën C3 Aircross’un karşı konulamaz konforu ile karşılaşıldığında verilen tepki ektedir.   Yeni Citroën C3 Aircross, Citroen Mar’da sizi bekliyor.   0 (212) 417 29 29  https://margrup.com/talep/c3-aircross…  #MarGrup #Citroen #CitroenMar #CitroenC3Aircross #C3Aircross",product,https://twitter.com/citroen_mar/status/1944065509818843326
Çok haklısınız. Citroen ec4x için servis güncelleme  bile yapamadı. Sunucu bağlantısı yokmuş aşırı yoğunlarmis,product,https://twitter.com/TekkeciH/status/1944044935503880490
"#Citroen'deyiz Haziran’da 4509 otomobil satmış. c4x şirket aracı olarak kullanılıyor, kiralama olarak kullanılıyor, aileler de alıyor derken trafikte çok karşılaşıyoruz.",product,https://twitter.com/beyazyakagiyer/status/1944034848370290846
Sen camlicadakinin yanindaki parklara bir gitsene çıkışta hacı.. Citroen saxo Toyota corona full heryerde..,product,https://twitter.com/HandEniss/status/1943941724495098114
Herkes Türkçeden 20 doğru yapabilir ama Citroen Berlingo 1.9D motorunu toplayamaz,product,https://twitter.com/bedirhankzlay/status/1943803394164146352
"Citroën C4 2024 Shine 16bin km ortalaması 6.9lt.  Şehirler arası 5.5, 6",product,https://twitter.com/TerziBura/status/1943787180805271869
4 litre  citroen c4 112  hdi  2011  model 180  binde  sıfır almıştım,product,https://twitter.com/bsener61/status/1943736848964088174
Bize gelmeyenlerden: Citroen C6,product,https://twitter.com/ds__automobiles/status/1943659989857444143
Lan bu Citroen de bir sıkıntı var yok ami yok Saxo hiç masum isimler deil,product,https://twitter.com/sadevatandas216/status/1943413594315530678
