tweet_text,label
Son 1 haftadır Beşiktaşlılar.,0
memleketin geldiği hâli gördükçe şöyle uzaklara dalıyoruz...,0
gece duygusal boşlukta attığım tweetleri sabah utana sıkıla silerken,0
bizden 100 yıl ileride yaşıyor,0
ferhat göçer kankam olur musun sen ve ben yıllarım gitti eşliğinde kısır yeriz,0
Aile evinde her şeye muhalefet olmayı yaşam biçimi haline getirip evi yöneten evin en büyük kızı,0
Hazreti Ömer beni görse döverdi bu arada o yüzden iyi ki beni görmüyor,0
me irl şakasız bazısı 15 dk sürüyor 5 hafta ertelemenin ardından,0
Siz sanıyordunuz ki hep Sultangazi’de takılacaklar,0
işte biyoloji dersinin önemi,0
oyun oynuyorum takımdaki çocuklar bana abla dedi YAŞLANMIŞIM,0
@grok  aslanın cevabı ne olmuştur,0
Hikayeyi hep avcıdan dinledik bir de aslandan dinlemek lazım..geçmiş olsun,0
yav he abicim he tamam aslanla güreştin geri püskürttün aslanı ürküttün he.,0
Rüyaların saçmalık seviyesi  aslana nerde denk gelmiş ben onu anlamadım Türkiye'de aslan yok bir iki tane leopar var,0
Anlatır da anlatır artık,0
Güneş gözlüğü takarken biri bir şey sorarsa duyamayıp gözlüğü çıkarıyorum,0
"Sefter Taş (solda) Fethi Şahin (sağda)   Bu iki Türk Askerini unutan millet, her şeyi unutur.",0
bu vatan hainlerinin yuzlerini sansursuz paylasin ki herkes gorsun,0
halihazırda silah bırakmışken müsait olunca da elektrik faturalarınızı ödeyiniz…  TEŞEKKÜRLER ALO186,0
Yok intihar edecek aq,0
Haklarını Helal Etmeyecekler!,0
bizlik bir sey yok devam,0
#Kritik olan  İrtibat iltisak diyerek insanlar mahkemelerden red ceza alırken Türkçe olimpiyatlarında en önde oturanlar irtibat iltisak islemeyecek ve bu adaletsizlik devam mı edecek,0
"CHP’li belediyelere yapılan operasyonların siyasi olduğunu artık sokaktaki 7 yaşındaki çocuklar bile biliyor. Halk, bu tiyatroyu izlemiyor; hesabını sandıkta sormaya hazırlanıyor. Erken seçim istiyoruz !  #kritik",0
neden kimse benim de zor zamanlardan gectigime inanmıyor dedikten sonra zor zamanlardaki hal ve hareketlerim,0
Grok’dan oy kazandın ama milyonlarca Fenerbahçe’liden oy kaybettin yazık !,0
Başganım size oy verenler zaten yapay zekaya sahip merak etmeyin.,0
PLANA SADIK KAL! Sizi Grok bile kurtaramaz… SANDIKTA GÖRÜŞÜRÜZ…,0
Türklerin olmadığı bir tarih düşünülemez.,0
Hocam tarih kokan tweetin şerefine kadeh kaldıralım o zaman bu keşif çok iyi oldu,0
Muhteşem,0
İyi bakın MÖ 5.000 yılına aittir o,0
O sırada mezapotamya eşşşekleri : “ o taş bizim faşistleer”,0
alper çağlar ağabeyin göktürk filmi yakın tarihlerde çıkarsa konjonktüre karşı bir yapım olacak mecbur sinema salonlarını dolduracağız…,0
"Ekseriyeti omurgasız ve milli hassasiyetsiz bir sektörde Alper abi gibi birisinin olması çölde vaha gibi bir şey, ama o sektörde hayatta kalmak için açıklamalarıyla tavizler veriyor arada, fazla beklenti olmasın derim. Film çıktığında 2-3 kere gideriz tabi destek için o ayrı.",0
GÜNCELLENEN ÇÖPSAVAR LİSTESİ;  -Jose Mourinho -Mario Branco -Edin Çöpeko -Dusan Tadic -Filip Kostic -Dominik Kovakovic  -Sofyan Gayrabat  -Diego Carlos  -Szymanski  -Youssef En-Çöpsyri  -Mert Düldül  -Çağlar Söyüncü,0
güzel çöp kutusu .. yerlerine önerdiğiniz oyuncularla birlikte bi liste yapsanız daha iyi olur,0
Alper Çağlar 2015-2025 arası ihanetin 2.perdesinin senaryosunu yazmaya başlamış mıdır yoksa sürecin sonunu mu bekliyordur,0
Alper çağlar ve Adamlar solisti Tolga akdoğan kuzendir,0
karpuz dograrken keske inegimiz olsa kabugunu ona verirdik seklinde koyluce hayallerim mevcut,0
Erkek kardeşim karpuzu kestikten sonra açık kısmını jelatinle kapatıp dolaba geri koymuş. Bu kadar medeni değildi. Kesin hayatında biri var bunun..,0
Türkiyede böyle yerler olduğunu yabancılar geldiğinde öğreniyoruz anca aq,0
sokak kedilerini yanlislikla korkutunca yasanan mahcubiyet ve pardon deme istegi,0
herife 38 tane reels attım hepsine tek tek yanıt vermis evlenicem galiba ben bunla,0
"Konya Kılıçarslan Meydanı'ndaki Darülmülk Sergi Salonu'nda açılan Sümeyye Eylül Yıldırım'ın ""Minyatürden Figüre"" heykel sergisini 30 Ağustos 2025 tarihine kadar gezebilirsiniz. #sanat #selçuklu #konya",0
Sözleşme tarihi: 11 Ağustos 2011 Sözleşme sonu: 30 Haziran 2025  Kaptanı son kez böyle görüyoruz...,0
30Ağustos Kıbrıs Berkay konseri kendime vermek istediğim tek hediye,0
#TKNSA   Şirketin 01.01.2025-30.06.2025 dönemine ait finansal raporlarının 6 Ağustos 2025 tarihinde seans sonrası kamuya duyurulması planlanmaktadır.,0
10 milyon dolar verseler Trabzonspor'u bırakır mısınız?,0
çok şükür başımızda bir ekonomist var yoksa halimiz ne olurdu?,0
Ve 50 milyar dolara yakın rezerv satmalarına rağmen bu halde,0
Dışş güjlerin oyunu bu işte.,0
Dolar tepetaklak.. Trump PYD ye desteğe devam ededursun dolar dolar 3.52,0
#Dolar yükselmeye devam ediyor! $1 = ₺4.9729 (00:37) $usd $usdtry #usdtry,0
"Dolar durdurulamıyor.   1 Dolar = 12,24 Türk Lirası",0
aile evinde susmayi iletisim bicimi haline getiren kisi,0
tek yasamak cok garip eve geliyorum ve ertesi gun disari cikana kadar hicbir sey konusmuyorum,0
"Almanlar sarılırken bizim gibi bir sağa bir sola sarılmıyorlar,sadece bir kere sarılıp çekiliyorlar ama sınıfta ben ve diğer türkoların iki kere sarıldığını görünce çok hoşlarına gitti artk hepsi bizim gibi sarılıyorlar ve turkish double hug diyorlar buna",0
arkadaslarıyla tatile gidenler sizi çok kıskanıyorum,0
Eski neşesi kalmayan burçlar;  1. Başak 2. Yengeç 3. Koç 4. Aslan 5. Yay 6. Oğlak,0
takı takmaktan daha güzel bir şey varsa o da daha çok takı takmaktır,0
kasiyer her şeyi anladı ama her şeyi,0
